"","det_num","fdr","tdr","alpha","method","delta","op"
"16091",65,0.353846153846154,0.91304347826087,0.3,"mdr",0.3,0.1
"16092",43,0.116279069767442,0.826086956521739,0.4,"mdr",0.3,0.1
"16093",4,0,0.0869565217391304,0.1,"leb",0.3,0.1
"16094",4,0,0.0869565217391304,0.15,"leb",0.3,0.1
"16095",4,0,0.0869565217391304,0.2,"leb",0.3,0.1
"16096",4,0,0.0869565217391304,0.25,"leb",0.3,0.1
"16097",4,0,0.0869565217391304,0.3,"leb",0.3,0.1
"16098",4,0,0.0869565217391304,0.4,"leb",0.3,0.1
"16099",44,0.0227272727272727,0.934782608695652,0.1,"sda",0.3,0.1
"16100",44,0.0454545454545455,0.91304347826087,0.15,"sda",0.3,0.1
"16101",45,0.0666666666666667,0.91304347826087,0.2,"sda",0.3,0.1
"16102",49,0.142857142857143,0.91304347826087,0.25,"sda",0.3,0.1
"16103",50,0.16,0.91304347826087,0.3,"sda",0.3,0.1
"16104",54,0.203703703703704,0.934782608695652,0.4,"sda",0.3,0.1
"16105",130,0.646153846153846,1,0.1,"mdr",0.3,0.1
"16106",91,0.494505494505495,1,0.15,"mdr",0.3,0.1
"16107",67,0.328358208955224,0.978260869565217,0.2,"mdr",0.3,0.1
"16108",52,0.192307692307692,0.91304347826087,0.25,"mdr",0.3,0.1
"16109",44,0.181818181818182,0.782608695652174,0.3,"mdr",0.3,0.1
"16110",34,0.0294117647058824,0.717391304347826,0.4,"mdr",0.3,0.1
"16111",0,0,0,0.1,"leb",0.3,0.1
"16112",0,0,0,0.15,"leb",0.3,0.1
"16113",0,0,0,0.2,"leb",0.3,0.1
"16114",0,0,0,0.25,"leb",0.3,0.1
"16115",0,0,0,0.3,"leb",0.3,0.1
"16116",0,0,0,0.4,"leb",0.3,0.1
"16117",52,0.173076923076923,0.934782608695652,0.1,"sda",0.3,0.1
"16118",60,0.283333333333333,0.934782608695652,0.15,"sda",0.3,0.1
"16119",60,0.283333333333333,0.934782608695652,0.2,"sda",0.3,0.1
"16120",65,0.338461538461538,0.934782608695652,0.25,"sda",0.3,0.1
"16121",70,0.4,0.91304347826087,0.3,"sda",0.3,0.1
"16122",80,0.4625,0.934782608695652,0.4,"sda",0.3,0.1
"16123",161,0.714285714285714,1,0.1,"mdr",0.3,0.1
"16124",119,0.613445378151261,1,0.15,"mdr",0.3,0.1
"16125",92,0.510869565217391,0.978260869565217,0.2,"mdr",0.3,0.1
"16126",75,0.413333333333333,0.956521739130435,0.25,"mdr",0.3,0.1
"16127",62,0.354838709677419,0.869565217391304,0.3,"mdr",0.3,0.1
"16128",43,0.162790697674419,0.782608695652174,0.4,"mdr",0.3,0.1
"16129",42,0.0238095238095238,0.891304347826087,0.1,"leb",0.3,0.1
"16130",42,0.0238095238095238,0.891304347826087,0.15,"leb",0.3,0.1
"16131",42,0.0238095238095238,0.891304347826087,0.2,"leb",0.3,0.1
"16132",42,0.0238095238095238,0.891304347826087,0.25,"leb",0.3,0.1
"16133",42,0.0238095238095238,0.891304347826087,0.3,"leb",0.3,0.1
"16134",42,0.0238095238095238,0.891304347826087,0.4,"leb",0.3,0.1
"16135",42,0.0476190476190476,0.869565217391304,0.1,"sda",0.3,0.1
"16136",41,0.0487804878048781,0.847826086956522,0.15,"sda",0.3,0.1
"16137",46,0.108695652173913,0.891304347826087,0.2,"sda",0.3,0.1
"16138",48,0.145833333333333,0.891304347826087,0.25,"sda",0.3,0.1
"16139",50,0.18,0.891304347826087,0.3,"sda",0.3,0.1
"16140",55,0.218181818181818,0.934782608695652,0.4,"sda",0.3,0.1
"16141",109,0.587155963302752,0.978260869565217,0.1,"mdr",0.3,0.1
"16142",78,0.423076923076923,0.978260869565217,0.15,"mdr",0.3,0.1
"16143",63,0.317460317460317,0.934782608695652,0.2,"mdr",0.3,0.1
"16144",51,0.196078431372549,0.891304347826087,0.25,"mdr",0.3,0.1
"16145",45,0.111111111111111,0.869565217391304,0.3,"mdr",0.3,0.1
"16146",36,0.0555555555555556,0.739130434782609,0.4,"mdr",0.3,0.1
"16147",0,0,0,0.1,"leb",0.3,0.1
"16148",0,0,0,0.15,"leb",0.3,0.1
"16149",0,0,0,0.2,"leb",0.3,0.1
"16150",0,0,0,0.25,"leb",0.3,0.1
"16151",0,0,0,0.3,"leb",0.3,0.1
"16152",0,0,0,0.4,"leb",0.3,0.1
"16153",51,0.137254901960784,0.956521739130435,0.1,"sda",0.3,0.1
"16154",56,0.178571428571429,1,0.15,"sda",0.3,0.1
"16155",56,0.214285714285714,0.956521739130435,0.2,"sda",0.3,0.1
"16156",60,0.233333333333333,1,0.25,"sda",0.3,0.1
"16157",60,0.233333333333333,1,0.3,"sda",0.3,0.1
"16158",66,0.303030303030303,1,0.4,"sda",0.3,0.1
"16159",50,0.2,0.869565217391304,0.1,"mdr",0.3,0.1
"16160",42,0.119047619047619,0.804347826086957,0.15,"mdr",0.3,0.1
"16161",37,0.0810810810810811,0.739130434782609,0.2,"mdr",0.3,0.1
"16162",30,0.0333333333333333,0.630434782608696,0.25,"mdr",0.3,0.1
"16163",23,0,0.5,0.3,"mdr",0.3,0.1
"16164",14,0,0.304347826086957,0.4,"mdr",0.3,0.1
"16165",1,0,0.0217391304347826,0.1,"leb",0.3,0.1
"16166",1,0,0.0217391304347826,0.15,"leb",0.3,0.1
"16167",1,0,0.0217391304347826,0.2,"leb",0.3,0.1
"16168",1,0,0.0217391304347826,0.25,"leb",0.3,0.1
"16169",1,0,0.0217391304347826,0.3,"leb",0.3,0.1
"16170",1,0,0.0217391304347826,0.4,"leb",0.3,0.1
"16171",42,0.0476190476190476,0.869565217391304,0.1,"sda",0.3,0.1
"16172",45,0.0666666666666667,0.91304347826087,0.15,"sda",0.3,0.1
"16173",51,0.156862745098039,0.934782608695652,0.2,"sda",0.3,0.1
"16174",54,0.166666666666667,0.978260869565217,0.25,"sda",0.3,0.1
"16175",54,0.166666666666667,0.978260869565217,0.3,"sda",0.3,0.1
"16176",56,0.196428571428571,0.978260869565217,0.4,"sda",0.3,0.1
"16177",112,0.589285714285714,1,0.1,"mdr",0.3,0.1
"16178",78,0.423076923076923,0.978260869565217,0.15,"mdr",0.3,0.1
"16179",63,0.333333333333333,0.91304347826087,0.2,"mdr",0.3,0.1
"16180",54,0.240740740740741,0.891304347826087,0.25,"mdr",0.3,0.1
"16181",47,0.170212765957447,0.847826086956522,0.3,"mdr",0.3,0.1
"16182",35,0.0857142857142857,0.695652173913043,0.4,"mdr",0.3,0.1
"16183",29,0,0.630434782608696,0.1,"leb",0.3,0.1
"16184",29,0,0.630434782608696,0.15,"leb",0.3,0.1
"16185",29,0,0.630434782608696,0.2,"leb",0.3,0.1
"16186",29,0,0.630434782608696,0.25,"leb",0.3,0.1
"16187",29,0,0.630434782608696,0.3,"leb",0.3,0.1
"16188",29,0,0.630434782608696,0.4,"leb",0.3,0.1
"16189",41,0.0731707317073171,0.826086956521739,0.1,"sda",0.3,0.1
"16190",44,0.113636363636364,0.847826086956522,0.15,"sda",0.3,0.1
"16191",45,0.133333333333333,0.847826086956522,0.2,"sda",0.3,0.1
"16192",57,0.298245614035088,0.869565217391304,0.25,"sda",0.3,0.1
"16193",60,0.333333333333333,0.869565217391304,0.3,"sda",0.3,0.1
"16194",62,0.354838709677419,0.869565217391304,0.4,"sda",0.3,0.1
"16195",255,0.819607843137255,1,0.1,"mdr",0.3,0.1
"16196",196,0.775510204081633,0.956521739130435,0.15,"mdr",0.3,0.1
"16197",153,0.725490196078431,0.91304347826087,0.2,"mdr",0.3,0.1
"16198",119,0.663865546218487,0.869565217391304,0.25,"mdr",0.3,0.1
"16199",94,0.595744680851064,0.826086956521739,0.3,"mdr",0.3,0.1
"16200",61,0.409836065573771,0.782608695652174,0.4,"mdr",0.3,0.1
"16201",61,0,0.655913978494624,0.1,"leb",0.3,0.2
"16202",61,0,0.655913978494624,0.15,"leb",0.3,0.2
"16203",61,0,0.655913978494624,0.2,"leb",0.3,0.2
"16204",61,0,0.655913978494624,0.25,"leb",0.3,0.2
"16205",61,0,0.655913978494624,0.3,"leb",0.3,0.2
"16206",61,0,0.655913978494624,0.4,"leb",0.3,0.2
"16207",91,0.0879120879120879,0.89247311827957,0.1,"sda",0.3,0.2
"16208",96,0.104166666666667,0.924731182795699,0.15,"sda",0.3,0.2
"16209",97,0.103092783505155,0.935483870967742,0.2,"sda",0.3,0.2
"16210",98,0.142857142857143,0.903225806451613,0.25,"sda",0.3,0.2
"16211",115,0.226086956521739,0.956989247311828,0.3,"sda",0.3,0.2
"16212",115,0.226086956521739,0.956989247311828,0.4,"sda",0.3,0.2
"16213",177,0.485875706214689,0.978494623655914,0.1,"mdr",0.3,0.2
"16214",135,0.355555555555556,0.935483870967742,0.15,"mdr",0.3,0.2
"16215",109,0.211009174311927,0.924731182795699,0.2,"mdr",0.3,0.2
"16216",92,0.108695652173913,0.881720430107527,0.25,"mdr",0.3,0.2
"16217",81,0.0617283950617284,0.817204301075269,0.3,"mdr",0.3,0.2
"16218",65,0.0153846153846154,0.688172043010753,0.4,"mdr",0.3,0.2
"16219",1,0,0.010752688172043,0.1,"leb",0.3,0.2
"16220",1,0,0.010752688172043,0.15,"leb",0.3,0.2
"16221",1,0,0.010752688172043,0.2,"leb",0.3,0.2
"16222",1,0,0.010752688172043,0.25,"leb",0.3,0.2
"16223",1,0,0.010752688172043,0.3,"leb",0.3,0.2
"16224",1,0,0.010752688172043,0.4,"leb",0.3,0.2
"16225",84,0.0714285714285714,0.838709677419355,0.1,"sda",0.3,0.2
"16226",88,0.0795454545454545,0.870967741935484,0.15,"sda",0.3,0.2
"16227",100,0.18,0.881720430107527,0.2,"sda",0.3,0.2
"16228",100,0.17,0.89247311827957,0.25,"sda",0.3,0.2
"16229",102,0.176470588235294,0.903225806451613,0.3,"sda",0.3,0.2
"16230",111,0.243243243243243,0.903225806451613,0.4,"sda",0.3,0.2
"16231",158,0.424050632911392,0.978494623655914,0.1,"mdr",0.3,0.2
"16232",126,0.285714285714286,0.967741935483871,0.15,"mdr",0.3,0.2
"16233",106,0.169811320754717,0.946236559139785,0.2,"mdr",0.3,0.2
"16234",93,0.0967741935483871,0.903225806451613,0.25,"mdr",0.3,0.2
"16235",84,0.0476190476190476,0.860215053763441,0.3,"mdr",0.3,0.2
"16236",70,0.0142857142857143,0.741935483870968,0.4,"mdr",0.3,0.2
"16237",0,0,0,0.1,"leb",0.3,0.2
"16238",0,0,0,0.15,"leb",0.3,0.2
"16239",0,0,0,0.2,"leb",0.3,0.2
"16240",0,0,0,0.25,"leb",0.3,0.2
"16241",0,0,0,0.3,"leb",0.3,0.2
"16242",0,0,0,0.4,"leb",0.3,0.2
"16243",81,0.0617283950617284,0.817204301075269,0.1,"sda",0.3,0.2
"16244",92,0.0869565217391304,0.903225806451613,0.15,"sda",0.3,0.2
"16245",97,0.134020618556701,0.903225806451613,0.2,"sda",0.3,0.2
"16246",97,0.134020618556701,0.903225806451613,0.25,"sda",0.3,0.2
"16247",107,0.224299065420561,0.89247311827957,0.3,"sda",0.3,0.2
"16248",110,0.245454545454545,0.89247311827957,0.4,"sda",0.3,0.2
"16249",165,0.442424242424242,0.989247311827957,0.1,"mdr",0.3,0.2
"16250",132,0.303030303030303,0.989247311827957,0.15,"mdr",0.3,0.2
"16251",109,0.18348623853211,0.956989247311828,0.2,"mdr",0.3,0.2
"16252",93,0.0860215053763441,0.913978494623656,0.25,"mdr",0.3,0.2
"16253",81,0.037037037037037,0.838709677419355,0.3,"mdr",0.3,0.2
"16254",63,0,0.67741935483871,0.4,"mdr",0.3,0.2
"16255",5,0,0.0537634408602151,0.1,"leb",0.3,0.2
"16256",5,0,0.0537634408602151,0.15,"leb",0.3,0.2
"16257",5,0,0.0537634408602151,0.2,"leb",0.3,0.2
"16258",5,0,0.0537634408602151,0.25,"leb",0.3,0.2
"16259",5,0,0.0537634408602151,0.3,"leb",0.3,0.2
"16260",5,0,0.0537634408602151,0.4,"leb",0.3,0.2
"16261",88,0.0681818181818182,0.881720430107527,0.1,"sda",0.3,0.2
"16262",105,0.180952380952381,0.924731182795699,0.15,"sda",0.3,0.2
"16263",107,0.196261682242991,0.924731182795699,0.2,"sda",0.3,0.2
"16264",104,0.182692307692308,0.913978494623656,0.25,"sda",0.3,0.2
"16265",117,0.256410256410256,0.935483870967742,0.3,"sda",0.3,0.2
"16266",117,0.256410256410256,0.935483870967742,0.4,"sda",0.3,0.2
"16267",341,0.730205278592375,0.989247311827957,0.1,"mdr",0.3,0.2
"16268",282,0.677304964539007,0.978494623655914,0.15,"mdr",0.3,0.2
"16269",230,0.61304347826087,0.956989247311828,0.2,"mdr",0.3,0.2
"16270",187,0.524064171122995,0.956989247311828,0.25,"mdr",0.3,0.2
"16271",153,0.437908496732026,0.924731182795699,0.3,"mdr",0.3,0.2
"16272",106,0.264150943396226,0.838709677419355,0.4,"mdr",0.3,0.2
"16273",1,0,0.010752688172043,0.1,"leb",0.3,0.2
"16274",1,0,0.010752688172043,0.15,"leb",0.3,0.2
"16275",1,0,0.010752688172043,0.2,"leb",0.3,0.2
"16276",1,0,0.010752688172043,0.25,"leb",0.3,0.2
"16277",1,0,0.010752688172043,0.3,"leb",0.3,0.2
"16278",1,0,0.010752688172043,0.4,"leb",0.3,0.2
"16279",87,0.0574712643678161,0.881720430107527,0.1,"sda",0.3,0.2
"16280",92,0.0978260869565217,0.89247311827957,0.15,"sda",0.3,0.2
"16281",96,0.125,0.903225806451613,0.2,"sda",0.3,0.2
"16282",105,0.19047619047619,0.913978494623656,0.25,"sda",0.3,0.2
"16283",106,0.188679245283019,0.924731182795699,0.3,"sda",0.3,0.2
"16284",109,0.211009174311927,0.924731182795699,0.4,"sda",0.3,0.2
"16285",117,0.222222222222222,0.978494623655914,0.1,"mdr",0.3,0.2
"16286",99,0.121212121212121,0.935483870967742,0.15,"mdr",0.3,0.2
"16287",88,0.0568181818181818,0.89247311827957,0.2,"mdr",0.3,0.2
"16288",80,0.025,0.838709677419355,0.25,"mdr",0.3,0.2
"16289",71,0,0.763440860215054,0.3,"mdr",0.3,0.2
"16290",55,0,0.591397849462366,0.4,"mdr",0.3,0.2
"16291",0,0,0,0.1,"leb",0.3,0.2
"16292",0,0,0,0.15,"leb",0.3,0.2
"16293",0,0,0,0.2,"leb",0.3,0.2
"16294",0,0,0,0.25,"leb",0.3,0.2
"16295",0,0,0,0.3,"leb",0.3,0.2
"16296",0,0,0,0.4,"leb",0.3,0.2
"16297",85,0.0705882352941176,0.849462365591398,0.1,"sda",0.3,0.2
"16298",86,0.0697674418604651,0.860215053763441,0.15,"sda",0.3,0.2
"16299",97,0.154639175257732,0.881720430107527,0.2,"sda",0.3,0.2
"16300",102,0.186274509803922,0.89247311827957,0.25,"sda",0.3,0.2
"16301",105,0.219047619047619,0.881720430107527,0.3,"sda",0.3,0.2
"16302",109,0.247706422018349,0.881720430107527,0.4,"sda",0.3,0.2
"16303",153,0.405228758169935,0.978494623655914,0.1,"mdr",0.3,0.2
"16304",121,0.28099173553719,0.935483870967742,0.15,"mdr",0.3,0.2
"16305",100,0.17,0.89247311827957,0.2,"mdr",0.3,0.2
"16306",87,0.0919540229885057,0.849462365591398,0.25,"mdr",0.3,0.2
"16307",77,0.038961038961039,0.795698924731183,0.3,"mdr",0.3,0.2
"16308",59,0.0169491525423729,0.623655913978495,0.4,"mdr",0.3,0.2
"16309",0,0,0,0.1,"leb",0.3,0.2
"16310",0,0,0,0.15,"leb",0.3,0.2
"16311",0,0,0,0.2,"leb",0.3,0.2
"16312",0,0,0,0.25,"leb",0.3,0.2
"16313",0,0,0,0.3,"leb",0.3,0.2
"16314",0,0,0,0.4,"leb",0.3,0.2
"16315",82,0.109756097560976,0.78494623655914,0.1,"sda",0.3,0.2
"16316",89,0.157303370786517,0.806451612903226,0.15,"sda",0.3,0.2
"16317",91,0.175824175824176,0.806451612903226,0.2,"sda",0.3,0.2
"16318",96,0.197916666666667,0.827956989247312,0.25,"sda",0.3,0.2
"16319",107,0.261682242990654,0.849462365591398,0.3,"sda",0.3,0.2
"16320",109,0.275229357798165,0.849462365591398,0.4,"sda",0.3,0.2
"16321",174,0.471264367816092,0.989247311827957,0.1,"mdr",0.3,0.2
"16322",133,0.330827067669173,0.956989247311828,0.15,"mdr",0.3,0.2
"16323",107,0.224299065420561,0.89247311827957,0.2,"mdr",0.3,0.2
"16324",90,0.155555555555556,0.817204301075269,0.25,"mdr",0.3,0.2
"16325",79,0.0886075949367089,0.774193548387097,0.3,"mdr",0.3,0.2
"16326",65,0.0307692307692308,0.67741935483871,0.4,"mdr",0.3,0.2
"16327",0,0,0,0.1,"leb",0.3,0.2
"16328",0,0,0,0.15,"leb",0.3,0.2
"16329",0,0,0,0.2,"leb",0.3,0.2
"16330",0,0,0,0.25,"leb",0.3,0.2
"16331",0,0,0,0.3,"leb",0.3,0.2
"16332",0,0,0,0.4,"leb",0.3,0.2
"16333",90,0.122222222222222,0.849462365591398,0.1,"sda",0.3,0.2
"16334",96,0.145833333333333,0.881720430107527,0.15,"sda",0.3,0.2
"16335",93,0.182795698924731,0.817204301075269,0.2,"sda",0.3,0.2
"16336",94,0.191489361702128,0.817204301075269,0.25,"sda",0.3,0.2
"16337",98,0.224489795918367,0.817204301075269,0.3,"sda",0.3,0.2
"16338",111,0.297297297297297,0.838709677419355,0.4,"sda",0.3,0.2
"16339",146,0.363013698630137,1,0.1,"mdr",0.3,0.2
"16340",117,0.239316239316239,0.956989247311828,0.15,"mdr",0.3,0.2
"16341",99,0.171717171717172,0.881720430107527,0.2,"mdr",0.3,0.2
"16342",86,0.104651162790698,0.827956989247312,0.25,"mdr",0.3,0.2
"16343",75,0.0666666666666667,0.752688172043011,0.3,"mdr",0.3,0.2
"16344",57,0.0175438596491228,0.602150537634409,0.4,"mdr",0.3,0.2
"16345",0,0,0,0.1,"leb",0.3,0.2
"16346",0,0,0,0.15,"leb",0.3,0.2
"16347",0,0,0,0.2,"leb",0.3,0.2
"16348",0,0,0,0.25,"leb",0.3,0.2
"16349",0,0,0,0.3,"leb",0.3,0.2
"16350",0,0,0,0.4,"leb",0.3,0.2
"16351",84,0.0952380952380952,0.817204301075269,0.1,"sda",0.3,0.2
"16352",89,0.123595505617978,0.838709677419355,0.15,"sda",0.3,0.2
"16353",94,0.159574468085106,0.849462365591398,0.2,"sda",0.3,0.2
"16354",105,0.219047619047619,0.881720430107527,0.25,"sda",0.3,0.2
"16355",112,0.267857142857143,0.881720430107527,0.3,"sda",0.3,0.2
"16356",114,0.280701754385965,0.881720430107527,0.4,"sda",0.3,0.2
"16357",151,0.403973509933775,0.967741935483871,0.1,"mdr",0.3,0.2
"16358",122,0.278688524590164,0.946236559139785,0.15,"mdr",0.3,0.2
"16359",102,0.176470588235294,0.903225806451613,0.2,"mdr",0.3,0.2
"16360",90,0.111111111111111,0.860215053763441,0.25,"mdr",0.3,0.2
"16361",81,0.0740740740740741,0.806451612903226,0.3,"mdr",0.3,0.2
"16362",67,0.0149253731343284,0.709677419354839,0.4,"mdr",0.3,0.2
"16363",0,0,0,0.1,"leb",0.3,0.2
"16364",0,0,0,0.15,"leb",0.3,0.2
"16365",0,0,0,0.2,"leb",0.3,0.2
"16366",0,0,0,0.25,"leb",0.3,0.2
"16367",0,0,0,0.3,"leb",0.3,0.2
"16368",0,0,0,0.4,"leb",0.3,0.2
"16369",93,0.0967741935483871,0.903225806451613,0.1,"sda",0.3,0.2
"16370",103,0.155339805825243,0.935483870967742,0.15,"sda",0.3,0.2
"16371",105,0.19047619047619,0.913978494623656,0.2,"sda",0.3,0.2
"16372",109,0.211009174311927,0.924731182795699,0.25,"sda",0.3,0.2
"16373",121,0.256198347107438,0.967741935483871,0.3,"sda",0.3,0.2
"16374",121,0.256198347107438,0.967741935483871,0.4,"sda",0.3,0.2
"16375",211,0.563981042654028,0.989247311827957,0.1,"mdr",0.3,0.2
"16376",169,0.467455621301775,0.967741935483871,0.15,"mdr",0.3,0.2
"16377",141,0.382978723404255,0.935483870967742,0.2,"mdr",0.3,0.2
"16378",120,0.283333333333333,0.924731182795699,0.25,"mdr",0.3,0.2
"16379",103,0.194174757281553,0.89247311827957,0.3,"mdr",0.3,0.2
"16380",79,0.10126582278481,0.763440860215054,0.4,"mdr",0.3,0.2
"16381",0,0,0,0.1,"leb",0.3,0.2
"16382",0,0,0,0.15,"leb",0.3,0.2
"16383",0,0,0,0.2,"leb",0.3,0.2
"16384",0,0,0,0.25,"leb",0.3,0.2
"16385",0,0,0,0.3,"leb",0.3,0.2
"16386",0,0,0,0.4,"leb",0.3,0.2
"16387",91,0.153846153846154,0.827956989247312,0.1,"sda",0.3,0.2
"16388",89,0.134831460674157,0.827956989247312,0.15,"sda",0.3,0.2
"16389",106,0.235849056603774,0.870967741935484,0.2,"sda",0.3,0.2
"16390",115,0.269565217391304,0.903225806451613,0.25,"sda",0.3,0.2
"16391",115,0.269565217391304,0.903225806451613,0.3,"sda",0.3,0.2
"16392",115,0.269565217391304,0.903225806451613,0.4,"sda",0.3,0.2
"16393",121,0.289256198347107,0.924731182795699,0.1,"mdr",0.3,0.2
"16394",97,0.144329896907216,0.89247311827957,0.15,"mdr",0.3,0.2
"16395",85,0.0705882352941176,0.849462365591398,0.2,"mdr",0.3,0.2
"16396",77,0.025974025974026,0.806451612903226,0.25,"mdr",0.3,0.2
"16397",70,0.0142857142857143,0.741935483870968,0.3,"mdr",0.3,0.2
"16398",56,0,0.602150537634409,0.4,"mdr",0.3,0.2
"16399",1,0,0.010752688172043,0.1,"leb",0.3,0.2
"16400",1,0,0.010752688172043,0.15,"leb",0.3,0.2
"16401",1,0,0.010752688172043,0.2,"leb",0.3,0.2
"16402",1,0,0.010752688172043,0.25,"leb",0.3,0.2
"16403",1,0,0.010752688172043,0.3,"leb",0.3,0.2
"16404",1,0,0.010752688172043,0.4,"leb",0.3,0.2
"16405",91,0.10989010989011,0.870967741935484,0.1,"sda",0.3,0.2
"16406",96,0.197916666666667,0.827956989247312,0.15,"sda",0.3,0.2
"16407",108,0.259259259259259,0.860215053763441,0.2,"sda",0.3,0.2
"16408",105,0.247619047619048,0.849462365591398,0.25,"sda",0.3,0.2
"16409",107,0.224299065420561,0.89247311827957,0.3,"sda",0.3,0.2
"16410",115,0.28695652173913,0.881720430107527,0.4,"sda",0.3,0.2
"16411",150,0.413333333333333,0.946236559139785,0.1,"mdr",0.3,0.2
"16412",119,0.285714285714286,0.913978494623656,0.15,"mdr",0.3,0.2
"16413",103,0.203883495145631,0.881720430107527,0.2,"mdr",0.3,0.2
"16414",92,0.130434782608696,0.860215053763441,0.25,"mdr",0.3,0.2
"16415",82,0.0731707317073171,0.817204301075269,0.3,"mdr",0.3,0.2
"16416",64,0.015625,0.67741935483871,0.4,"mdr",0.3,0.2
"16417",1,0,0.010752688172043,0.1,"leb",0.3,0.2
"16418",1,0,0.010752688172043,0.15,"leb",0.3,0.2
"16419",1,0,0.010752688172043,0.2,"leb",0.3,0.2
"16420",1,0,0.010752688172043,0.25,"leb",0.3,0.2
"16421",1,0,0.010752688172043,0.3,"leb",0.3,0.2
"16422",1,0,0.010752688172043,0.4,"leb",0.3,0.2
"16423",94,0.127659574468085,0.881720430107527,0.1,"sda",0.3,0.2
"16424",102,0.166666666666667,0.913978494623656,0.15,"sda",0.3,0.2
"16425",110,0.209090909090909,0.935483870967742,0.2,"sda",0.3,0.2
"16426",117,0.247863247863248,0.946236559139785,0.25,"sda",0.3,0.2
"16427",118,0.254237288135593,0.946236559139785,0.3,"sda",0.3,0.2
"16428",118,0.254237288135593,0.946236559139785,0.4,"sda",0.3,0.2
"16429",182,0.494505494505495,0.989247311827957,0.1,"mdr",0.3,0.2
"16430",139,0.359712230215827,0.956989247311828,0.15,"mdr",0.3,0.2
"16431",115,0.234782608695652,0.946236559139785,0.2,"mdr",0.3,0.2
"16432",97,0.11340206185567,0.924731182795699,0.25,"mdr",0.3,0.2
"16433",86,0.0697674418604651,0.860215053763441,0.3,"mdr",0.3,0.2
"16434",70,0.0428571428571429,0.720430107526882,0.4,"mdr",0.3,0.2
"16435",0,0,0,0.1,"leb",0.3,0.2
"16436",0,0,0,0.15,"leb",0.3,0.2
"16437",0,0,0,0.2,"leb",0.3,0.2
"16438",0,0,0,0.25,"leb",0.3,0.2
"16439",0,0,0,0.3,"leb",0.3,0.2
"16440",0,0,0,0.4,"leb",0.3,0.2
"16441",87,0.0574712643678161,0.881720430107527,0.1,"sda",0.3,0.2
"16442",96,0.125,0.903225806451613,0.15,"sda",0.3,0.2
"16443",97,0.123711340206186,0.913978494623656,0.2,"sda",0.3,0.2
"16444",97,0.154639175257732,0.881720430107527,0.25,"sda",0.3,0.2
"16445",104,0.211538461538462,0.881720430107527,0.3,"sda",0.3,0.2
"16446",115,0.243478260869565,0.935483870967742,0.4,"sda",0.3,0.2
"16447",136,0.338235294117647,0.967741935483871,0.1,"mdr",0.3,0.2
"16448",114,0.245614035087719,0.924731182795699,0.15,"mdr",0.3,0.2
"16449",99,0.151515151515152,0.903225806451613,0.2,"mdr",0.3,0.2
"16450",87,0.0919540229885057,0.849462365591398,0.25,"mdr",0.3,0.2
"16451",78,0.0384615384615385,0.806451612903226,0.3,"mdr",0.3,0.2
"16452",63,0.0158730158730159,0.666666666666667,0.4,"mdr",0.3,0.2
"16453",6,0,0.0645161290322581,0.1,"leb",0.3,0.2
"16454",6,0,0.0645161290322581,0.15,"leb",0.3,0.2
"16455",6,0,0.0645161290322581,0.2,"leb",0.3,0.2
"16456",6,0,0.0645161290322581,0.25,"leb",0.3,0.2
"16457",6,0,0.0645161290322581,0.3,"leb",0.3,0.2
"16458",6,0,0.0645161290322581,0.4,"leb",0.3,0.2
"16459",82,0.0731707317073171,0.817204301075269,0.1,"sda",0.3,0.2
"16460",89,0.134831460674157,0.827956989247312,0.15,"sda",0.3,0.2
"16461",89,0.134831460674157,0.827956989247312,0.2,"sda",0.3,0.2
"16462",92,0.16304347826087,0.827956989247312,0.25,"sda",0.3,0.2
"16463",96,0.1875,0.838709677419355,0.3,"sda",0.3,0.2
"16464",113,0.292035398230089,0.860215053763441,0.4,"sda",0.3,0.2
"16465",137,0.35036496350365,0.956989247311828,0.1,"mdr",0.3,0.2
"16466",106,0.188679245283019,0.924731182795699,0.15,"mdr",0.3,0.2
"16467",90,0.1,0.870967741935484,0.2,"mdr",0.3,0.2
"16468",80,0.0375,0.827956989247312,0.25,"mdr",0.3,0.2
"16469",72,0.0416666666666667,0.741935483870968,0.3,"mdr",0.3,0.2
"16470",59,0,0.634408602150538,0.4,"mdr",0.3,0.2
"16471",0,0,0,0.1,"leb",0.3,0.2
"16472",0,0,0,0.15,"leb",0.3,0.2
"16473",0,0,0,0.2,"leb",0.3,0.2
"16474",0,0,0,0.25,"leb",0.3,0.2
"16475",0,0,0,0.3,"leb",0.3,0.2
"16476",0,0,0,0.4,"leb",0.3,0.2
"16477",83,0.120481927710843,0.78494623655914,0.1,"sda",0.3,0.2
"16478",94,0.180851063829787,0.827956989247312,0.15,"sda",0.3,0.2
"16479",103,0.262135922330097,0.817204301075269,0.2,"sda",0.3,0.2
"16480",108,0.287037037037037,0.827956989247312,0.25,"sda",0.3,0.2
"16481",120,0.358333333333333,0.827956989247312,0.3,"sda",0.3,0.2
